source_file,segment_id,health_state_code,damage_size_mils,target,mean,std,mean_abs_dev,rms,max_abs,skewness,kurtosis,crest_factor,form_factor,shape_factor,impulse_factor,spectral_mean,spectral_std,spectral_skewness,spectral_kurtosis,mean_frequency,frequency_std,rms_frequency,root_variance_frequency,spectral_centroid_proxy,frequency_variation_factor,frequency_variance,frequency_skewness,dominant_frequency,spectral_energy
B007DE,10,B,7,Ball Fault,0.0211192518028846,0.1387634239938629,0.1115866890088594,0.1403278612364605,0.4443507692307692,-0.1313919268439783,2.8328277818617824,3.1665185039912527,3.982112680084,1.2575681067597513,0.1744753278225194,0.0020195296811969,0.0058292212203159,5.82675766424082,42.72056726043206,3949.37937196824,180.97975938830197,5640.57296233232,15565.223575030515,61.387291946948906,0.0458248606535126,0.0001505243950136,0.0013312835965231,0.0,0.0
B007DE,11,B,7,Ball Fault,0.0218454329927884,0.1435246867297767,0.1144080288716829,0.1451430341908896,0.4535298461538461,-0.04722286906632,2.8761583763738594,3.12470969538484,3.964143518830424,1.2686437798319057,0.1820184854683854,0.0018567244592111,0.0061047881096483,5.57538359453986,36.28171033899396,3145.9922275345784,113.62953436691592,4105.030090738743,12164.085810813174,55.066892895529,0.036118822345586,0.0002446916706348,0.0018710270568603,0.0,0.0
B007DE,12,B,7,Ball Fault,0.0214639561298076,0.1384614428723775,0.1083696949257483,0.1400818027308022,0.4912892307692307,-0.1142299210010178,3.3097268811648752,3.507159539582384,4.533455880870083,1.29262892939564,0.1785293070695319,0.0020076727812406,0.0058205145571877,5.53246966830567,38.81284182292114,3771.876738406344,171.4104756819634,5372.307284003967,15274.14875071771,60.00388539690059,0.0454443470902991,0.0001548712357062,0.0013637015294609,0.0,0.0
B007DE,13,B,7,Ball Fault,0.0205649134615384,0.1415030576606674,0.1122458521165114,0.1429554269036955,0.4912892307692307,-0.0994489921760016,3.068656890283127,3.4366602332641527,4.376903212951437,1.273592067841469,0.1800925815934534,0.0019223935992476,0.0059867311140333,5.240293379700994,31.466443048939112,3330.102241978729,135.5514779266587,4543.958935968257,13724.613226366992,56.52035707647352,0.0407048997529021,0.0001749795017579,0.0012500016811022,0.0,0.0
B007DE,14,B,7,Ball Fault,0.0208602142427884,0.150120067353204,0.121676247295673,0.1515261668400221,0.4522781538461538,-0.0219649608601006,2.7290366384646703,2.984818815641649,3.717061989486893,1.245322486580423,0.1872215572685849,0.0019205111961401,0.0063851856432958,6.841860091837034,66.38159642301048,3281.74896533669,129.044953134387,4409.17189348045,13354.486411413302,56.14894488948393,0.0393220061916429,0.0004130677716354,0.0050066202629959,0.0,0.0
B007DE,15,B,7,Ball Fault,0.0198539098557692,0.1520840690457354,0.122910359883235,0.1533376928925796,0.4923323076923077,0.0577353967269513,2.759942008372368,3.2107715878913727,4.005620910719192,1.2475571061564754,0.1901939055988481,0.0019515390413517,0.0064629786164981,6.144154232184416,48.403386056548506,3163.078975970804,123.21866480183331,4217.226546747639,12967.897502445683,55.13492823219208,0.038955291896882,0.0003319698518382,0.003137130142922,0.0,0.0
B007DE,16,B,7,Ball Fault,0.0202439432091346,0.1453610102428741,0.1182061968198922,0.1467287403304172,0.4923323076923077,0.0742065086204148,2.579444141820011,3.355391088232808,4.165029591828097,1.2412948244497195,0.1811256619412641,0.0018939767125147,0.0061724630606229,5.8845885749547735,41.91826241818272,3174.103753768886,125.1181082401342,4282.565753016384,13264.03236372965,55.21762078837472,0.039418405303094,0.0002556414686806,0.0021542556212077,0.0,0.0
B007DE,17,B,7,Ball Fault,0.02056246875,0.1411900160548095,0.1158014081092247,0.1426453716500148,0.490872,-0.0901087372117371,2.6087805684158747,3.4412052373095623,4.2389121860850425,1.2318103378800944,0.1742885665520324,0.002021383466567,0.0059394537287858,5.54188275378828,37.21661000971889,3824.758022889968,178.69035879237822,5515.886781439531,15527.355533905173,60.382676854356085,0.0467193892327234,0.0001410458334706,0.0011504280222546,0.0,0.0
B007DE,18,B,7,Ball Fault,0.0181045150240384,0.136392863313743,0.1100403576313899,0.1375561817028084,0.490872,-0.1363026856559526,2.9035346111451994,3.568520105192611,4.460836102008222,1.2500521141851455,0.1700922859753433,0.0019065028158013,0.0057475073359429,5.528114536359789,37.62176327451314,3632.373006352365,159.67516098469704,5154.35672338607,14952.687956726271,58.92960075690033,0.0439589108016863,0.000148237689178,0.0012346286490406,0.0,0.0
B007DE,19,B,7,Ball Fault,0.0178848984374999,0.1319264982045273,0.1079154206490149,0.1331013605502653,0.3876073846153846,0.012414787783119,2.612213266539537,2.912121882247821,3.5917701314999464,1.2333859215835823,0.1630363068673752,0.0019481895021968,0.0055248030424952,5.45912596319198,36.23475482348646,3999.061004956129,180.64393358594128,5722.107825225527,15610.001446332217,61.79334164268985,0.0451715873706515,0.0001144095029676,0.0009213900341437,0.0,0.0
B007DE,20,B,7,Ball Fault,0.017719778545673,0.126351103457755,0.1027897996022151,0.1275570330526683,0.3876073846153846,-0.0546952278866948,2.651204538302345,3.0386986537648726,3.770874017805088,1.2409503038852068,0.1567426346179322,0.0016877076773605,0.0053527453391883,5.266503866863166,30.86396773373721,3404.102713217748,132.75826562431075,4693.711812537811,13985.57321933116,57.19566808416033,0.0389994887959242,0.0001215338526775,0.0008342347375492,0.0,0.0
B007DE,21,B,7,Ball Fault,0.0173061129807692,0.123323255629132,0.09965990334144,0.1245018105846681,0.4614572307692307,-0.0480649524723412,2.7976289825066214,3.706429879229863,4.630319870853718,1.2492668205599031,0.1535937355684213,0.0017526070376186,0.0051900856304736,4.8208514007768,26.77063385135381,3371.1793419843457,133.2241388192202,4635.931556104651,14031.870410734033,56.90303333887505,0.0395185557647614,9.63382651111758e-05,0.0006580234812362,0.0,0.0
B007DE,22,B,7,Ball Fault,0.0176769960937499,0.1364321375521195,0.1090693730392456,0.1375395056465132,0.4760603076923076,0.0381268108957917,3.172373231144018,3.4612623148131574,4.364747815328603,1.2610277460476775,0.1722971908814622,0.0017767809502954,0.0057894835972342,5.487420509773233,37.90592339510171,3033.759805429431,107.38812335376385,3961.591279796747,11875.98841711578,54.09594885086744,0.0353977012819454,0.0002208614153501,0.00191754945593,0.0,0.0
B007DE,23,B,7,Ball Fault,0.0174970042067307,0.1450447715262652,0.1164591996477567,0.1460611462687417,0.4760603076923076,0.0121589774330299,2.9423183677070632,3.25932200214554,4.087786187198631,1.254182981769746,0.1824400657081547,0.0018182796627125,0.0061725025907283,6.380076284509919,55.97710593829771,3018.365395419892,103.76960435568884,3877.200394108604,11228.324857457405,53.9869964997517,0.0343794043336006,0.0003938923618401,0.0043107812107478,0.0,0.0
B007DE,24,B,7,Ball Fault,0.017110637920673,0.1418447540753309,0.1140506583207937,0.1428386642407921,0.4823187692307692,0.0571827050096828,2.974427475490001,3.376668157703394,4.228987156515455,1.2524142021085534,0.1782006381785037,0.0018176832937778,0.0060245282079841,5.860350619167116,41.18952078132441,3109.8277335578846,115.87764707960572,4130.163437928224,12585.588575505686,54.71699997695669,0.0372617575659191,0.0002534222050766,0.0020886088893107,0.0,0.0
B007DE,25,B,7,Ball Fault,0.017429774639423,0.131141731838091,0.1034099125812237,0.1322631972145891,0.4823187692307692,-0.0317515675836383,3.4156391432346664,3.646658929983644,4.664144444101818,1.2790185574395732,0.1677798730332602,0.0017958972615009,0.0055385123952631,5.317648657618979,34.8520985503234,3230.1835256552827,129.31982907663135,4443.670748595388,13773.880306101006,55.685399312374976,0.0400348240431314,0.0001557591165256,0.001282406189821,0.0,0.0
B007DE,26,B,7,Ball Fault,0.0183971673677884,0.1276835609913258,0.1006061929250863,0.1289712643210368,0.4034621538461538,-0.0108133985751016,3.187584877055448,3.128310449387012,4.010311314996094,1.281941603903765,0.1643467086082065,0.0017023408964622,0.0054118007406733,5.458530963067581,36.381453804670166,3049.7940083912945,108.65523728977546,4029.438736369226,11966.901262188265,54.23226688145646,0.0356270741534733,0.0001764135444671,0.0014169554351488,0.0,0.0
B007DE,27,B,7,Ball Fault,0.0175294984975961,0.137544587532579,0.1083104491679851,0.1386238050323087,0.4191083076923076,-0.0030891009412746,3.040580046497818,3.023350192952986,3.869509460184099,1.2798747128941248,0.1760916737931295,0.0018512955918169,0.0058170445186434,5.516428950367798,36.94656492115968,3131.260579707721,118.74991037110344,4173.956529111506,12745.706872308258,54.88634319515755,0.0379239949369489,0.0002090265322421,0.0016800209087648,0.0,0.0
B007DE,28,B,7,Ball Fault,0.0179966421274038,0.1364398733173715,0.1090503700227003,0.1375886201456009,0.4768947692307692,-0.0043581620491006,2.901531323995201,3.4660916631484726,4.373160486585207,1.2616978751833658,0.1715937028720466,0.0018471685479279,0.0057687140525804,5.12523058528127,31.191206833159136,3007.94808065314,102.86397386398698,3843.953263289713,10941.141688095566,53.89883214680215,0.0341973900831597,0.0001976303797676,0.0014745424598444,0.0,0.0
B007DE,29,B,7,Ball Fault,0.0186142373798076,0.1242238239593406,0.0978963618903527,0.1255807044560151,0.4768947692307692,0.0347523112375206,3.080897831343064,3.797516276856072,4.87142484176182,1.2827923533733545,0.1590421473165371,0.0017934847022738,0.0052223980173071,5.306070339610356,35.41566319481998,3516.779588834853,152.43223579889423,5032.225342435527,14927.383009799214,58.00299434542978,0.0433442676597758,0.0001107731797509,0.0009120268262263,0.0,0.0
B007DE,30,B,7,Ball Fault,0.0170486033653846,0.1424524876276557,0.1065590129981407,0.1434345061608666,0.663396923076923,0.1446574893094729,4.331817167548769,4.6250859771002455,6.225629389871487,1.3460570075228573,0.1917944952288676,0.0018411635507368,0.0060452044078688,6.046759171442641,50.51068639654631,2945.427324577501,102.62798210070966,3794.2207230273434,11222.219787099217,53.31790827176918,0.0348431554377023,0.0003438499367126,0.0036593971078799,0.0,0.0
B007DE,31,B,7,Ball Fault,0.0167913993389423,0.140426613145349,0.1079656645642794,0.1413929136974366,0.663396923076923,0.176990994492709,4.260294447612177,4.691868253712561,6.144517571898583,1.3096099974752224,0.184210505341402,0.0019499545922184,0.0059163567737952,5.74708384038863,41.89347482597829,3668.614578172919,162.87087007207705,5202.172486991538,15031.787471475798,59.20932112514753,0.0443957430254752,0.0001727734558126,0.0015340915429031,0.0,0.0
B007DE,32,B,7,Ball Fault,0.0182804323918269,0.1365585487569013,0.1089326731180044,0.1377436236725097,0.4645864615384615,-0.0229031503014012,3.028840943081922,3.372834612243337,4.264895446338537,1.2644840131968027,0.1727535167230485,0.0017684708047061,0.0057996769160829,6.044704801917917,45.98195220832174,3156.11244904295,115.7306416234606,4187.431684563864,12758.991496878923,55.139657302339934,0.0366687320214317,0.0002634037369564,0.0024083007565892,0.0,0.0
B007DE,33,B,7,Ball Fault,0.018869200420673,0.139458420753028,0.1102197479896545,0.1406954207917407,0.4645864615384615,-0.0038113619694623,3.0307597772704744,3.302072369691042,4.215092757988057,1.276499205976652,0.1785209454592478,0.0018135132783413,0.0059211661129478,5.55709333404623,37.231685712614365,3033.17287200804,107.88915286213224,3952.044610153207,11888.89114826568,54.085892052788665,0.0355697342073044,0.0002405181664867,0.0019343307545436,0.0,0.0
B007DE,34,B,7,Ball Fault,0.0186457130408653,0.1340885934416578,0.1065076822128295,0.1353463495286247,0.4182738461538461,0.0165506160605684,2.894232185456127,3.090396213939884,3.927170674111826,1.270766077306688,0.1704744293177102,0.0019449617825114,0.0056291299343239,5.311723140321885,33.847259360949806,3721.041891235146,166.53063042355137,5301.3924982838425,15190.353082540209,59.61972207928845,0.0447537639433223,0.0001248304945896,0.0009598617133258,0.0,0.0
B007DE,35,B,7,Ball Fault,0.0177890453725961,0.1540508980972048,0.1232573823887751,0.1550372265162051,0.4182738461538461,0.0011688067920253,2.720404606968467,2.697892987076407,3.393499342980836,1.2578331902846258,0.1934744341997736,0.0019775116728842,0.0065397653368528,6.225760410582562,46.95485148176101,3539.020152549706,149.47831541836945,4880.9419226096525,14477.764874308978,58.21977187460748,0.0422372037951456,0.0002898198215917,0.0025564662909545,0.0,0.0
B007DE,36,B,7,Ball Fault,0.0183375775240384,0.1500148155677658,0.1187729271310659,0.1510950798034123,0.553248,-0.0463905520896628,3.1015673432210678,3.661588456221228,4.658031197542945,1.2721340077497538,0.190410471479384,0.001935161895292,0.0063683332226963,5.302273978419426,31.92324420576225,3122.027077875446,115.5224883964093,4079.6258472026143,12387.259477998758,54.831602105711234,0.0370023979660749,0.0002396418268564,0.0017024006905307,0.0,0.0
B007DE,37,B,7,Ball Fault,0.017983298076923,0.1495914990453356,0.1174168435715895,0.1506322974190966,0.553248,-0.0296355379745027,3.237897914212052,3.672837827472857,4.711828245175764,1.2828849152911816,0.1914238085077099,0.0020800578533195,0.0063018144192928,5.431571813716624,34.26921690905001,3708.644980698072,170.1260115743124,5260.085267764401,15205.741540118146,59.485451743462114,0.0458728221384754,0.0001668551643781,0.0012429584289227,0.0,0.0
B007DE,38,B,7,Ball Fault,0.0174007436899038,0.1513537863365538,0.1192312406132037,0.1523140472438809,0.4831532307692308,0.1454301893160862,3.0880004254426043,3.172085828667,4.052236882585334,1.2774676037968993,0.1941332815591273,0.001911128897976,0.0064345924068181,7.397369325103641,75.5205767953668,3295.0951343550173,134.55680689261845,4509.034247923615,13743.74698943202,56.218665294209885,0.040835484684407,0.0004616693130666,0.0056606093996435,0.0,0.0
B007DE,39,B,7,Ball Fault,0.0182518088942307,0.1375164029216081,0.108498567313561,0.1386890616824364,0.4831532307692308,0.2304741722997936,3.174545551081407,3.4837154776887305,4.453083969052946,1.278257078562381,0.1766884521004834,0.001850791842413,0.0058180731339706,5.783603895866904,41.17052658244423,3423.670959510492,148.08431755530944,4854.888885855285,14687.659110215984,57.23274099634913,0.0432530810660853,0.0001818472834511,0.0015489809012724,0.0,0.0
B007DE,40,B,7,Ball Fault,0.0176377788461538,0.1363732260925443,0.1090268418626051,0.1374760602810801,0.4430990769230769,0.0555750921321592,2.778510783872006,3.223099905664504,4.064128331640268,1.2609377464526257,0.1721227802453884,0.0017790521316896,0.005785954845183,5.732577029502981,39.99424080312816,3201.634217455276,125.0422947804846,4363.3900710683165,13472.184987196177,55.46703455814806,0.0390557716114962,0.0002118105085689,0.0017762939822056,0.0,0.0
B007DE,41,B,7,Ball Fault,0.0191746875,0.1369657277905021,0.1091895441002478,0.1382682872671698,0.4134756923076923,-0.1595333956355659,2.8794016524173194,2.9903870256868887,3.7867700219361353,1.266314356438969,0.1723860877110703,0.0018262908138213,0.0058033237926202,5.555482729204328,35.77254887925798,3282.779376189252,134.89252130871452,4554.119029875204,14018.037697351849,56.106032250378725,0.0410909494214325,0.0001728892806894,0.0013053830554682,0.0,0.0
B007DE,42,B,7,Ball Fault,0.0193913500600961,0.1432281524235515,0.1141584858565697,0.1445002122973867,0.4320424615384615,-0.0952966323772748,2.9402372744195344,2.989908835907468,3.784584722692324,1.2657859922821573,0.1803199521580268,0.0018174051124983,0.0060949128054975,6.065303527823407,45.663838443285925,3073.2376207881453,109.66027829082984,4007.6892637072233,11796.395319400202,54.43874853904445,0.0356823297844138,0.0003087445652183,0.0027302514793162,0.0,0.0
B007DE,43,B,7,Ball Fault,0.0187165078124999,0.1434824422712057,0.1160790571500338,0.1446632868269172,0.4320424615384615,0.0163975665247917,2.702243972352596,2.98653840248618,3.721967356954326,1.2462479484127609,0.1787940384020924,0.001855470982471,0.00609305676574,5.3519175328382245,33.629908822145886,3144.076132774242,114.50707005162784,4117.258015763703,12430.492064642673,55.04152126097728,0.0364199418894446,0.0002238377127121,0.0016928800624619,0.0,0.0
B007DE,44,B,7,Ball Fault,0.0198699023437499,0.1371852791536377,0.1092368516957209,0.1385836371284296,0.4885772307692307,-0.0955286476870485,3.1356352623759083,3.52550445992734,4.472641083891375,1.2686527941546144,0.1739262073063486,0.0017765934979047,0.0058311194427688,5.493916331808543,35.83947315207326,3140.250278968142,110.08711231248542,4084.452286058968,12138.938755664272,55.04691786699466,0.0350567956477211,0.0002133897112637,0.0016525713927107,0.0,0.0
B007DE,45,B,7,Ball Fault,0.0195247905649038,0.1379370954964942,0.1094554587047283,0.1392787471508842,0.4885772307692307,-0.0955556657044926,3.2495934664411,3.507909431723583,4.463708220228991,1.2724696310177497,0.1754054506033783,0.0017814148107803,0.0058630775285771,6.166443911159219,49.2716251758115,3108.379517358266,112.92941598913032,4101.337530516886,12344.955464474306,54.73070528843143,0.0363306396012756,0.0002820475974575,0.0027303829918786,0.0,0.0
B007DE,46,B,7,Ball Fault,0.019741860576923,0.128773960231505,0.1029387700336162,0.1302473679397301,0.4199427692307692,-0.0793574640725868,2.9229402554019472,3.2241939002183213,4.079539410599431,1.265289724145682,0.162439540752912,0.0017113733323633,0.0054638168202452,5.752162084563534,43.660176522574005,3087.8762368869816,115.0310654091362,4155.341997366852,12806.013508339898,54.52380371432138,0.0372524857165596,0.0001948495881995,0.0018634616762556,0.0,0.0
B007DE,47,B,7,Ball Fault,0.0189961216947115,0.1283351726374653,0.101457644293565,0.1297024565067862,0.4819015384615384,-0.0497292719047747,3.1091769742255013,3.7154387930680746,4.749780480484733,1.2783901835084563,0.1639574310401668,0.0017003800030115,0.0054444603661292,5.730523534003286,43.335183378117605,3033.9643592600924,107.61665819032152,4001.996152904272,11908.346481482373,54.09572719790142,0.0354706402077071,0.0002031768925797,0.001953068045718,0.0,0.0
B007DE,48,B,7,Ball Fault,0.0193501974158653,0.1362312096114236,0.1092004357795715,0.1375656593361715,0.4925409230769231,0.074730205906705,2.964925212094076,3.5804060799308384,4.510430013952969,1.259753757886618,0.1719139004877107,0.0017731991061371,0.0057865661312849,5.8083707345732165,40.75113225357545,3299.138653934761,127.57602594194908,4479.174526995539,13605.461231835485,56.31662834361457,0.0386694950785999,0.0002024139066814,0.0016741470272709,0.0,0.0
B007DE,49,B,7,Ball Fault,0.0197430829326923,0.1385573106701879,0.1114380050670917,0.1399233489369752,0.4925409230769231,0.001071115521063,2.8930906686457307,3.52007671928132,4.419864863700555,1.2556160607212397,0.1736548844381617,0.0018222083677513,0.0058797962593729,5.572810027594064,38.996877114387225,3124.352362114162,117.41894777543268,4162.665810789933,12866.91466088429,54.83551234682438,0.037581851906095,0.0002239743376384,0.0019413286175089,0.0,0.0
B007DE,50,B,7,Ball Fault,0.0179703614783653,0.1362710321401334,0.1104611380867591,0.1374178329398187,0.4504006153846153,-0.0764521137414517,2.7197229065737307,3.2775994625229283,4.077457675937204,1.2440378156513932,0.1691603157758565,0.0018295434018623,0.0057664568097948,5.552176881743232,38.24986555237255,3192.9201563044544,121.86762361316512,4279.305700414648,13033.817913210987,55.41707798766811,0.0381680773860054,0.0002037252716139,0.0016987538956897,0.0,0.0
B007DE,51,B,7,Ball Fault,0.0188217322716346,0.1321902473907344,0.1067344647207993,0.1334915231641248,0.4113895384615384,-0.0321623309969872,2.7018298473061324,3.081765259025057,3.8543270867350015,1.2506880838660477,0.165208176083368,0.0017611360956336,0.0056024779038997,5.335934909587848,34.19229559972656,3037.289107284156,101.70066868808678,3885.621368406617,11168.628561663623,54.18107085132287,0.0334840264116392,0.0002056412142081,0.001606617240164,0.0,0.0
B007DE,52,B,7,Ball Fault,0.0184606280048076,0.1255676995451078,0.0990832329342182,0.1268871274173451,0.4113895384615384,-0.0490536448650292,3.0428269784340776,3.2421692163337794,4.151959178952727,1.2806114986335388,0.1608309070323793,0.001788459053563,0.0052860051280938,5.160722419457425,31.11573468717732,3626.077491553427,158.4216477670807,5213.580597301839,15163.482548923072,58.886805345394194,0.0436895372854296,9.864659890674207e-05,0.0007238782167212,0.0,0.0
B007DE,53,B,7,Ball Fault,0.0191017536057692,0.1253509688735708,0.1009506760183481,0.1267677801761987,0.3972036923076923,-0.0349800486998013,2.8047103726461877,3.1333174072749865,3.934631326644106,1.2557397847752725,0.1577995039227876,0.0017121272946183,0.0053034533181445,4.985789314447594,29.34694544429317,3028.111158437772,108.0894089141376,3999.164806506246,12025.084523447773,54.03722559054669,0.0356953240018777,0.0001349198802321,0.0009795090724525,0.0,0.0
B007DE,54,B,7,Ball Fault,0.02064854296875,0.1351617138099916,0.1085121338908855,0.136697223631441,0.4458110769230768,-0.06694912573618,2.9251027980177526,3.26130308341199,4.108398396914417,1.2597413646744515,0.169765602640712,0.0018567574005946,0.0057152700393564,5.539371023856005,38.10448368125535,3422.6822772084506,150.64455092119354,4892.547273771912,14717.726748812767,57.201728350525016,0.0440135948125631,0.0001499653263577,0.0012713786133844,0.0,0.0
B007DE,55,B,7,Ball Fault,0.0199348909254807,0.1426795087839658,0.115049889994988,0.1440309062170591,0.4522781538461538,-0.1151936936510572,2.8052516939183723,3.140146554133016,3.9311480772893943,1.2518995561258994,0.1778492222889428,0.0018707718676526,0.0060551890453382,5.726914486788572,40.34078304001461,3096.9506637159634,123.21481269786202,4207.898703793421,13096.805049267314,54.531970907148605,0.039785849397426,0.0002307416904643,0.0019347498349749,0.0,0.0
B007DE,56,B,7,Ball Fault,0.0190695649038461,0.1382704023141916,0.1101356180208646,0.1395457529163345,0.4522781538461538,-0.0416441951576077,2.9111134352738417,3.241074302829695,4.106556643287479,1.2670356368263924,0.1753568111429339,0.0017770323899197,0.0058782656823655,5.917658468703957,42.169348544398936,3188.335845566079,120.46590830743084,4281.580224615697,13110.806998097622,55.388355610711606,0.037783318364958,0.0002292338707657,0.001915793133212,0.0,0.0
B007DE,57,B,7,Ball Fault,0.019402860576923,0.1259704030967164,0.0999157966778094,0.1274255278316338,0.4424732307692308,0.0529520626119214,3.033309068807697,3.4724064973375395,4.42846121916076,1.2753291478276734,0.1612313678305834,0.0016501285340792,0.0053526454853456,5.7190314890585805,40.21926157677476,3168.471391207139,113.32851820556117,4221.664952716898,12808.255953374955,55.27334685905656,0.0357675687146995,0.0001784851891555,0.0015022176776524,0.0,0.0
B007DE,58,B,7,Ball Fault,0.0196246162860576,0.1366087477559149,0.1098602731326176,0.137978125974948,0.4020018461538461,-0.0497090345692771,2.7163580935641805,2.913518670537935,3.659210328637817,1.255941952814808,0.1714273058726038,0.001849690321015,0.005780889265548,5.829025008536247,41.67729974018614,3641.530415917967,156.60998785454052,5149.81870997423,14951.420941861812,59.03321461739506,0.043006640057148,0.0001756461468775,0.0015115761187984,0.0,0.0
B007DE,59,B,7,Ball Fault,0.0188693022836538,0.1410588559501828,0.1135873481809175,0.1422811856333619,0.4020018461538461,-0.0420160262266552,2.685705589961525,2.8254041064132456,3.539142805883213,1.2526147314113003,0.1765103862601221,0.0019273673028957,0.0059591214967039,5.922388989628484,42.4346730168595,3797.9784918497417,169.3616417726289,5413.574489672366,15294.518970267523,60.238001710524166,0.0445925752702575,0.0001820303761429,0.0015535304182493,0.0,0.0
